id,name,host_id,host_name,neighbourhood,neighbourhood_group,latitude,longitude,property_type,room_type,price,minimum_nights,last_review,reviews_per_month,City
2715815.0,Great Location w/Fast Wi-Fi King Bed DESK GYM A+,3965428,Paul,Near South Side,Near South Side,41.85361,-87.62434,Entire rental unit,Entire home/apt,138.0,32,10/19/2023,0.13,Chicago
2748293.0,"Entire Modern 1 BR Condo, Long Term Rental Only",2539247,Huiri,Neighborhood highlights,Near South Side,41.86307,-87.62371,Entire condo,Entire home/apt,75.0,179,5/19/2015,0.02,Chicago
2824585.0,#54-Home away from home- Safe place,13389580,Ed,Dunning,Dunning,41.9443,-87.79831,Private room in home,Private room,43.0,32,8/1/2024,0.23,Chicago
2844042.0,iKlektik House Chicago / BlueJay,8813383,Mindy + Tony,Neighborhood highlights,West Town,41.89288,-87.68458,Entire rental unit,Entire home/apt,113.0,2,3/6/2025,1.39,Chicago
233933.0,Lovely Bedroom 3 in a New Renovated Apartment,1224828,Tippi,Neighborhood highlights,Irving Park,41.95758,-87.7271,Private room in home,Private room,57.0,2,12/29/2024,1.23,Chicago
250354.0,Close to Michigan Ave and parks,1311953,Ronald,Neighborhood highlights,Near South Side,41.85923,-87.62198,Entire condo,Entire home/apt,138.0,180,1/15/2018,0.22,Chicago
264547.0,Steps From the Best Chicago Offers,1387948,Dominic,Neighborhood highlights,Near West Side,41.88413,-87.64315,Entire condo,Entire home/apt,272.0,32,10/17/2021,0.4,Chicago
289689.0,"28 Day+ Med student, interns & interim stays.",1376077,Killian,Neighborhood highlights,Edgewater,41.97806,-87.65676,Private room in condo,Private room,39.0,32,12/4/2024,0.44,Chicago
345075.0,"Spacious, Vintage Hyde Park Apt.3",1746524,Patricia,Kenwood,Kenwood,41.80774,-87.59459,Private room in condo,Private room,115.0,2,10/27/2024,1.87,Chicago
350347.0,2bd/2bath Urban Loft w/ 2 pkg spots 1 blk to train,845242,Jay,Neighborhood highlights,Lake View,41.94107,-87.65492,Entire loft,Entire home/apt,181.0,3,3/2/2025,4.95,Chicago
372929.0,Lux Urban 3BR/3BA Duplex + Parking!,1876597,Hans,Neighborhood highlights,West Town,41.89629,-87.65704,Entire home,Entire home/apt,284.0,2,1/26/2025,2.07,Chicago
2874486.0,Gorgeous Penthouse with Stunning Views from Private Rooftop,14692157,Ross,Neighborhood highlights,West Town,41.90026,-87.66871,Entire rental unit,Entire home/apt,189.0,2,12/9/2024,2.69,Chicago
2907500.0,The Red Room,11231030,Erik,Neighborhood highlights,West Lawn,41.78225,-87.72806,Private room in home,Private room,44.0,1,2/25/2025,2.96,Chicago
3031898.0,Art Collector's Pied-a'-terre,15442332,Karen Sophie,Neighborhood highlights,South Shore,41.77206,-87.56982,Entire condo,Entire home/apt,105.0,32,2/7/2025,1.87,Chicago
3053081.0,Relaxed Bucktown/Wicker Park 1B Apt,1368870,Paul,Neighborhood highlights,Logan Square,41.91571,-87.67449,Entire rental unit,Entire home/apt,87.0,2,3/12/2025,3.98,Chicago
3068787.0,Lincoln Square Modern 2 Bed 2 Bath,7780304,Mark And Collette,Neighborhood highlights,North Center,41.96136,-87.6784,Entire guest suite,Entire home/apt,191.0,3,1/6/2025,1.68,Chicago
3083343.0,Splendid 2 Bedroom Flat +In-Unit Laundry & Porch,209564,Amitabh,Neighborhood highlights,Logan Square,41.91533279,-87.67047882,Entire rental unit,Entire home/apt,169.0,2,1/9/2025,1.21,Chicago
3088192.0,2nd floor of 1908 brick two-flat in Logan Square,15710890,Paul & Sarah,Neighborhood highlights,Logan Square,41.93105,-87.71177,Entire rental unit,Entire home/apt,154.0,1,3/2/2025,3.86,Chicago
404792.0,Eclectic West Town 2BR w/ Vintage Charm,1844352,Christine,Neighborhood highlights,West Town,41.88947,-87.66933,Entire rental unit,Entire home/apt,130.0,21,11/3/2024,1.46,Chicago
3105733.0,King Bed in Private room in 3 BR,12416635,David,Neighborhood highlights,Near West Side,41.86968,-87.68582,Private room in rental unit,Private room,113.0,4,3/30/2020,0.18,Chicago
3167664.0,"Ample Artsy Condo w Open Kitchen, Deck",1970552,Evan & Lindsey,Neighborhood highlights,Rogers Park,42.00561,-87.67074,Entire condo,Entire home/apt,138.0,32,10/20/2015,0.39,Chicago
3172794.0,LOFT606:  Gigantic Sunlit Former Factory Home,16090300,John,Neighborhood highlights,Logan Square,41.91634,-87.69335,Entire home,Entire home/apt,868.0,1,12/29/2024,0.69,Chicago
3177497.0,Cozy Gotham Private King Bed & Bath near the Lake!,13374424,RaeGina,Neighborhood highlights,Rogers Park,42.0137778,-87.67188185,Private room in rental unit,Private room,138.0,28,10/15/2024,0.16,Chicago
3267902.0,Ravenswood Guest House Annex,2676165,Richard,Neighborhood highlights,Edgewater,41.98908,-87.66697,Entire rental unit,Entire home/apt,98.0,1,2/16/2025,3.2,Chicago
3292054.0,The Roscoe House near Wrigley Field,5960265,Courtney And Garrett,Neighborhood highlights,Lake View,41.94278,-87.65621,Entire home,Entire home/apt,228.0,4,3/11/2025,2.49,Chicago
3308694.0,"""The Annex II"" Huge 1,600 Sq foot Apartment",16707041,Matthew,Neighborhood highlights,Near West Side,41.88711,-87.6438,Entire rental unit,Entire home/apt,356.0,2,11/18/2024,1.32,Chicago
3329088.0,East Garfield Park 2 Bedroom,16807770,William,Neighborhood highlights,East Garfield Park,41.88367,-87.70864,Entire condo,Entire home/apt,140.0,3,11/30/2024,1.23,Chicago
464581.0,"Large, Private Logan Square Studio",2308792,Jonathan,Neighborhood highlights,Logan Square,41.92518,-87.69549,Entire rental unit,Entire home/apt,67.0,32,1/29/2025,4.25,Chicago
507517.0,Private Lincoln Square Garden Apt,2501182,Nate,Neighborhood highlights,Lincoln Square,41.96678,-87.6973,Entire guest suite,Entire home/apt,112.0,2,2/17/2025,2.8,Chicago
542067.0,Logan Square Modern Vintage Garden,2273840,Sarah,Neighborhood highlights,Logan Square,41.93142,-87.69989,Entire rental unit,Entire home/apt,145.0,3,8/18/2024,1.97,Chicago
584590.0,"Spacious Bedroom, steps to El train",2880338,Elizabeth,Neighborhood highlights,Lincoln Square,41.96528,-87.6831,Private room in rental unit,Private room,37.0,32,1/11/2025,0.37,Chicago
634310.0,The Stained Glass Apt. Edgewater #1,2915265,Felice,Neighborhood highlights,Edgewater,41.99688,-87.66449,Private room in condo,Private room,64.0,3,11/2/2024,0.93,Chicago
3373118.0,"2-BR, 2-BA Luxury Condo Humboldt Park",3533788,Janet,Neighborhood highlights,West Town,41.90975,-87.69636,Entire condo,Entire home/apt,130.0,14,No Review,0.0,Chicago
3385966.0,Welcome to your 2BD Penthouse,9995028,Chad,Neighborhood highlights,Lake View,41.93594,-87.66953,Entire rental unit,Entire home/apt,175.0,32,11/11/2023,1.58,Chicago
3394750.0,Park Side Apt. Walk to Orange Line!,8781008,Jenn,Neighborhood highlights,Mckinley Park,41.8251,-87.6739,Entire rental unit,Entire home/apt,77.0,1,2/17/2025,1.23,Chicago
3434136.0,Beautiful West Lakeview location,17217012,Janet,Neighborhood highlights,Lake View,41.94159,-87.65099,Private room in rental unit,Private room,86.0,32,10/15/2023,1.37,Chicago
3445991.0,"#55-Clean,Great area. free parking, 24h check in.",13389580,Ed,Neighborhood highlights,Dunning,41.94418,-87.79895,Private room in home,Private room,35.0,32,1/12/2025,0.05,Chicago
3453656.0,Private large room with your own bathroom,17405364,Jennifer,Neighborhood highlights,Rogers Park,42.00146,-87.66982,Private room in condo,Private room,138.0,7,1/24/2025,0.41,Chicago
3517984.0,Private room w/bath in urban canopy,11294056,Amanda,Neighborhood highlights,Hyde Park,41.79963,-87.59186,Private room in rental unit,Private room,65.0,1,3/3/2025,3.78,Chicago
3570616.0,1 Bedroom Victorian Beauty at Logan Square!,3920450,Vasileios,Neighborhood highlights,Logan Square,41.93047,-87.7196,Entire rental unit,Entire home/apt,71.0,32,10/1/2024,1.24,Chicago
640841.0,Designer Lakeview Haven. Private Rooftop Oasis!,3200044,James,Neighborhood highlights,Lake View,41.94256,-87.67171,Entire condo,Entire home/apt,238.0,4,12/30/2024,1.23,Chicago
651742.0,Edgebrook Lg bdr by golf course,2824576,Jeff,Neighborhood highlights,Forest Glen,41.99178,-87.75747,Private room in home,Private room,82.0,2,10/16/2024,0.81,Chicago
662034.0,Edgebrook bdr by golf course,2824576,Jeff,Neighborhood highlights,Forest Glen,41.99405,-87.75746,Private room in home,Private room,73.0,2,10/14/2024,0.7,Chicago
681842.0,Bedrm/Bath - Swanky Northside Condo,3472696,Roxane,Neighborhood highlights,West Ridge,41.99373,-87.68279,Private room in condo,Private room,61.0,32,12/11/2024,0.22,Chicago
697634.0,"2 BD Condo by downtown,park,lake",3574415,Marvin Stanley,Neighborhood highlights,Near North Side,41.90437,-87.6335,Entire rental unit,Entire home/apt,105.0,32,5/26/2024,1.12,Chicago
726376.0,"Spacious Studio, Amazing Location!",2658212,James,Neighborhood highlights,Lake View,41.93903,-87.65196,Entire rental unit,Entire home/apt,122.0,2,2/23/2025,5.8,Chicago
739495.0,Lovely 2 bedroom in Lincoln Square,3867687,Janet,Neighborhood highlights,Lincoln Square,41.9765,-87.68144,Entire rental unit,Entire home/apt,180.0,7,12/3/2024,1.54,Chicago
3590692.0,"Modern, Super-CLEAN, Garden Level  Bedroom 3",12955486,Luke & Ligia,Neighborhood highlights,Edgewater,41.99103,-87.66166,Private room in rental unit,Private room,46.0,20,10/9/2024,0.37,Chicago
3638744.0,Chicago Suite 1BR/1BA (3709-G2),837429,Petru,Neighborhood highlights,Irving Park,41.95965,-87.72016,Entire condo,Entire home/apt,91.0,14,11/15/2024,0.38,Chicago
3639045.0,Modern suite in Victorian Garden setting.,8607123,Grainne,Neighborhood highlights,West Ridge,41.99595,-87.67545,Entire guest suite,Entire home/apt,59.0,32,7/20/2024,0.08,Chicago
3696178.0,Beautiful condo close to the beach,18742622,Barbara,Neighborhood highlights,Rogers Park,42.0222,-87.67226,Private room in condo,Private room,46.0,3,12/12/2024,0.68,Chicago
3742513.0,03a. Queen sized in coed room,2907254,Joseph,Neighborhood highlights,West Ridge,42.0168,-87.68771,Shared room in rental unit,Shared room,18.0,1,10/21/2024,1.32,Chicago
3761023.0,"Free parking, close to public transit, dining",14015437,Andrew &  Diane,Neighborhood highlights,Bridgeport,41.83615,-87.64638,Entire home,Entire home/apt,138.0,3,12/29/2024,0.96,Chicago
3783533.0,"""Home Away from Home"" - Free Street Parking!",19416379,Glenda,Neighborhood highlights,Humboldt Park,41.898048,-87.702972,Entire rental unit,Entire home/apt,114.0,28,3/1/2025,2.86,Chicago
755701.0,3 Bedroom Victorian Beauty at Logan Square,3920450,Vasileios,Neighborhood highlights,Logan Square,41.93115,-87.71836,Entire rental unit,Entire home/apt,68.0,32,12/4/2024,0.22,Chicago
863120.0,Cozy Private Room in a unique Chicago Penthouse,4525503,Nejla And Enki,Neighborhood highlights,Lincoln Park,41.92218,-87.66079,Private room in condo,Private room,91.0,2,2/9/2025,1.13,Chicago
929914.0,Victorian Home meets Mid-Century Modern Decor,5007980,Lynn,Neighborhood highlights,Lincoln Park,41.91241074,-87.63896942,Entire rental unit,Entire home/apt,138.0,3,11/18/2024,3.46,Chicago
931105.0,Modern Guest Bedroom Room in Designers House,5015135,Samantha,Neighborhood highlights,East Garfield Park,41.88538,-87.69801,Private room in home,Private room,172.0,32,11/2/2018,0.15,Chicago
960326.0,The Penthouse Gallery at OHC - No Cleaning Fee!,5228189,Matthew,Neighborhood highlights,West Town,41.89602,-87.65659,Entire condo,Entire home/apt,232.0,2,2/23/2025,3.3,Chicago
3792844.0,Luxury One Bedroom One-Private bathroom on beach,19471032,Alberto,Neighborhood highlights,Loop,41.877,-87.63055,Private room in condo,Private room,60.0,32,12/12/2024,0.27,Chicago
3809530.0,Best location in Chicago! Superhost,19578992,Laura,Neighborhood highlights,West Town,41.90173,-87.67359,Entire rental unit,Entire home/apt,257.0,32,10/9/2023,0.8,Chicago
3811926.0,The Blue Room,11231030,Erik,Neighborhood highlights,West Lawn,41.78392,-87.72921,Private room in home,Private room,37.0,1,10/28/2024,4.09,Chicago
3897045.0,Chic and modern - Best location in Chicago,3843347,Andrea,Neighborhood highlights,Near North Side,41.89637,-87.62726,Entire condo,Entire home/apt,162.0,32,8/4/2024,0.3,Chicago
3924599.0,Unique and Chic 1,4010906,Bobbie,Neighborhood highlights,Grand Boulevard,41.8198,-87.61423,Private room in rental unit,Private room,130.0,5,9/16/2022,0.06,Chicago
3953322.0,Spacious Luxury Townhouse - Old Town,20490917,Robert,Neighborhood highlights,Lincoln Park,41.91374,-87.64014,Entire home,Entire home/apt,150.0,2,3/10/2025,2.09,Chicago
3962072.0,SPACIOUS and VERY BRIGHT 2BDR LOFT near DOWNTOWN,20528154,Gabriela,Neighborhood highlights,Near West Side,41.88503,-87.68664,Entire loft,Entire home/apt,106.0,3,11/5/2024,1.09,Chicago
966137.0,"!!BIG PRIVATE HOUSE!!close2bus,Great reviews!!",5016495,Erika,Neighborhood highlights,Near West Side,41.86801,-87.67877,Entire home,Entire home/apt,137.0,32,9/1/2023,0.28,Chicago
979841.0,"Huge Victorian near Loyola, Lake #1",5076708,Lois And Eduardo,Neighborhood highlights,Rogers Park,42.00588,-87.66853,Private room in home,Private room,74.0,2,12/12/2024,2.35,Chicago
979926.0,"Huge Victorian near Loyola, Lake #2",5076708,Lois And Eduardo,Rogers Park,Rogers Park,42.00477,-87.66842,Private room in home,Private room,73.0,2,2/9/2025,2.63,Chicago
979942.0,"Huge Victorian near Loyola, Lake #3",5076708,Lois And Eduardo,Rogers Park,Rogers Park,42.00378,-87.66807,Private room in home,Private room,73.0,2,12/20/2024,2.35,Chicago
983640.0,Huge Victorian near Loyola 2bd Apt,5076708,Lois And Eduardo,Neighborhood highlights,Rogers Park,42.00456,-87.67058,Entire rental unit,Entire home/apt,179.0,2,12/31/2024,2.04,Chicago
1020810.0,Beautiful Condo in Chicago,3843347,Andrea,Neighborhood highlights,Near North Side,41.89395,-87.62593,Entire rental unit,Entire home/apt,95.0,32,12/20/2024,0.29,Chicago
1027463.0,Chicago Women's Residence Florence Comfy Rm,5654677,Urban Art,Neighborhood highlights,North Lawndale,41.8544,-87.70852,Private room in home,Private room,45.0,32,9/5/2021,0.1,Chicago
1027741.0,Chicago Women's Residence Midler Rm,5654677,Urban Art,Neighborhood highlights,North Lawndale,41.85454,-87.70802,Private room in rental unit,Private room,45.0,32,10/13/2019,0.06,Chicago
3979320.0,2 Room Apartment in Vintage Bldg,20624213,Karen,Uptown,Uptown,41.95652,-87.64982,Entire rental unit,Entire home/apt,103.0,3,2/10/2025,3.4,Chicago
3979385.0,Private 3rd Floor Apartment,20624213,Karen,Neighborhood highlights,Uptown,41.95669,-87.64847,Entire home,Entire home/apt,162.0,3,1/2/2025,2.82,Chicago
4083903.0,"Beautiful, Spacious Historic Greystone Unit.",21178487,Fatimah,Neighborhood highlights,Grand Boulevard,41.80392,-87.6108,Entire rental unit,Entire home/apt,171.0,32,3/1/2020,0.05,Chicago
4096995.0,Spacious Private Room w/ king bed,2880338,Elizabeth,Neighborhood highlights,Uptown,41.96264,-87.67296,Private room in rental unit,Private room,46.0,32,12/21/2024,0.29,Chicago
4105283.0,Short-Term Sublet Near Lake Michigan,18649856,Rachel,Neighborhood highlights,Edgewater,41.99701,-87.66099,Entire rental unit,Entire home/apt,138.0,75,8/4/2024,1.67,Chicago
4150121.0,Stunning Chicago Loft Near Wrigley Field,2441500,Lisa,Neighborhood highlights,Lake View,41.94987,-87.64611,Entire rental unit,Entire home/apt,127.0,2,1/11/2025,4.11,Chicago
4156913.0,Near Lake Michigan & Wrigley Field,6874747,Brian,Uptown,Uptown,41.96705,-87.65772,Entire condo,Entire home/apt,197.0,2,3/13/2025,2.19,Chicago
4214683.0,"Mid City, Vintage, Close to O'Hare Pvt Room",21872907,Tamiz,Neighborhood highlights,Irving Park,41.95107,-87.71005,Private room in rental unit,Private room,70.0,3,2/17/2025,1.4,Chicago
4243309.0,Sleek Wrigleyville/Boystown Condo with Rooftop Skyline Views,21924626,Nathan,Neighborhood highlights,Lake View,41.94124,-87.64941,Private room in condo,Private room,138.0,1,2/17/2025,3.24,Chicago
1083987.0,MODERN LOFT Downtown by McCormick w/KING BED WiFi,3965428,Paul,Near South Side,Near South Side,41.85395,-87.62468,Entire rental unit,Entire home/apt,135.0,32,12/7/2024,0.12,Chicago
1171860.0,"Lincoln Park Studio, Great Value!",2658212,James,Neighborhood highlights,Lincoln Park,41.92655,-87.64226,Entire rental unit,Entire home/apt,83.0,2,12/30/2024,5.21,Chicago
1185749.0,3 Bedroom Vintage Hideaway In Little Italy/uic,1664593,Matt And Christy,Neighborhood highlights,Near West Side,41.87033,-87.6826,Entire condo,Entire home/apt,174.0,3,2/24/2025,2.63,Chicago
1195259.0,Wicker Park - Garden At The Heart of It All,2899484,Jason,Neighborhood highlights,West Town,41.90914,-87.67859,Entire rental unit,Entire home/apt,161.0,5,1/2/2025,1.51,Chicago
4243905.0,Historic house in hip Logan Square,22022871,Jill,Neighborhood highlights,Logan Square,41.9254,-87.69753,Entire home,Entire home/apt,250.0,32,11/7/2023,0.45,Chicago
4257285.0,The Stained Glass Apt. Edgewater #2,2915265,Felice,Neighborhood highlights,Edgewater,41.99632,-87.66385,Private room in condo,Private room,60.0,3,12/1/2024,0.77,Chicago
4264117.0,Cozy Chicago Stay in Heart of Lincoln Square,1368349,Nancy,Neighborhood highlights,Lincoln Square,41.96745,-87.68424,Entire condo,Entire home/apt,76.0,1,11/22/2021,0.17,Chicago
4278818.0,Unique and Chic 2,4010906,Bobbie,Neighborhood highlights,Grand Boulevard,41.81873,-87.61387,Entire rental unit,Entire home/apt,109.0,5,10/17/2024,0.19,Chicago
4335812.0,Garden Suite,4010906,Bobbie,Neighborhood highlights,Grand Boulevard,41.81793,-87.61291,Private room in townhouse,Private room,114.0,5,9/4/2024,0.11,Chicago
4365466.0,01a. Full bed in Shared Space - Female Guests Only,2907254,Joseph,Neighborhood highlights,West Ridge,42.01653,-87.68788,Shared room in rental unit,Shared room,18.0,1,12/3/2024,0.96,Chicago
1242709.0,Beautiful/Large SE Evanston Apt,1254363,Mark,Rogers Park,Rogers Park,42.01938,-87.67985,Entire rental unit,Entire home/apt,122.0,7,9/30/2024,0.14,Chicago
1304049.0,Private room near UIC Medical Dist.,7089017,Sharon,Neighborhood highlights,Near West Side,41.86967,-87.68284,Private room in home,Private room,45.0,32,8/11/2024,0.89,Chicago
1321332.0,Lincoln Park Single Family Home,946954,Jeff,Neighborhood highlights,Lincoln Park,41.93089,-87.66946,Entire home,Entire home/apt,447.0,2,9/22/2024,0.84,Chicago
1356190.0,Logan Square Vintage Deluxe Private Suite & Bath,3069675,Gabrielle,Neighborhood highlights,Logan Square,41.91984,-87.68962,Private room in home,Private room,92.0,3,3/10/2025,3.4,Chicago
1361421.0,Wrigley Hostel - Queen Bed Room,7391164,Wrigley Hostel,Neighborhood highlights,Lake View,41.9459,-87.65461,Private room in hostel,Private room,138.0,32,5/23/2021,0.3,Chicago
1392594.0,"Bright open house, garden & deck",7528098,Eileen,Neighborhood highlights,Uptown,41.96909,-87.67407,Entire home,Entire home/apt,200.0,3,8/7/2024,0.23,Chicago
1461451.0,02b. Twin bed in Coed Space,2907254,Joseph,Neighborhood highlights,West Ridge,42.01653,-87.68788,Shared room in rental unit,Shared room,18.0,1,1/5/2025,1.48,Chicago
4370895.0,Sun-drenched Vintage Flat with a Lake view,10691960,Kayla,Neighborhood highlights,Near North Side,41.90487,-87.62747,Entire rental unit,Entire home/apt,271.0,32,6/6/2022,0.77,Chicago
4394093.0,Private bed/bath in beautiful home,22810362,Anne,Neighborhood highlights,Lake View,41.95518,-87.66999,Private room in home,Private room,85.0,3,8/19/2023,0.3,Chicago
4417718.0,"Cozy, Bright Basement Guest Suite",1096941,Angela,Neighborhood highlights,Irving Park,41.96114,-87.70514,Private room in rental unit,Private room,75.0,25,12/14/2024,0.22,Chicago
4457161.0,"Comfy 3BD/1BA, garage spot included",23128169,Jeanne,Neighborhood highlights,North Center,41.95931,-87.67795,Entire rental unit,Entire home/apt,204.0,2,2/16/2025,0.81,Chicago
4567558.0,2 Bedrooms are perfect for groups up to 3 guests,2169532,Adam,Neighborhood highlights,Irving Park,41.95501,-87.73814,Private room in rental unit,Private room,107.0,32,10/11/2022,1.06,Chicago
4592031.0,UPTOWN ROW HOUSE-SPACIOUS PRIVATE SHARED ROOM(S),23803571,Tomasso,Neighborhood highlights,Uptown,41.96574,-87.65747,Private room in townhouse,Private room,90.0,1,11/5/2024,1.52,Chicago
4598631.0,7 Beds 2 floor Apt : NO Parties,1649647,Bianca,Neighborhood highlights,West Town,41.9116,-87.66693,Entire condo,Entire home/apt,189.0,32,4/1/2023,2.45,Chicago
4632510.0,Spacious two bedroom with patio!,1563534,Lizzie,Neighborhood highlights,West Town,41.90376,-87.69556,Entire rental unit,Entire home/apt,138.0,32,6/1/2024,1.31,Chicago
1502674.0,The Biddle House (#2),33004,At Home Inn,Neighborhood highlights,Lincoln Park,41.91175,-87.63834,Entire rental unit,Entire home/apt,120.0,4,2/4/2025,1.02,Chicago
1502700.0,The Biddle House,33004,At Home Inn,Neighborhood highlights,Lincoln Park,41.91184,-87.63963,Entire home,Entire home/apt,431.0,32,9/2/2019,0.12,Chicago
1554433.0,Charming Home in Chicago,6088938,Eric,Neighborhood highlights,Beverly,41.71554,-87.67197,Private room in bungalow,Private room,44.0,32,8/6/2024,1.43,Chicago
1573401.0,Spacious & serene in hip spot. Sleeps 4.,8186262,April,Neighborhood highlights,Lower West Side,41.85592,-87.66249,Private room in home,Private room,54.0,2,12/27/2024,4.93,Chicago
1584422.0,Magic Factory Loft 2West,2810938,Carole,Neighborhood highlights,Near North Side,41.90532,-87.64761,Entire rental unit,Entire home/apt,374.0,3,10/14/2024,0.37,Chicago
1591370.0,Cozy Northside Apt near Trans&Beach&Free St Prking,8489460,Holly + Mark,Neighborhood highlights,Rogers Park,42.01177,-87.67758,Entire rental unit,Entire home/apt,123.0,2,12/13/2024,1.49,Chicago
4662201.0,"Great location, large space",24124115,Syed,Neighborhood highlights,West Town,41.900188,-87.661751,Entire loft,Entire home/apt,115.0,32,10/15/2022,0.22,Chicago
4730797.0,Home in Vibrant Logan Square,2892101,Justine,Neighborhood highlights,Logan Square,41.92125,-87.70158,Private room in home,Private room,68.0,4,8/22/2024,1.1,Chicago
4731523.0,A Cozy Room for Two in Vibrant Logan Square,2892101,Justine,Neighborhood highlights,Logan Square,41.92286,-87.70154,Private room in home,Private room,53.0,4,2/17/2025,0.79,Chicago
4786970.0,Large room in Art Gallery ((:,24676863,William,Neighborhood highlights,West Town,41.90992,-87.67521,Private room in loft,Private room,93.0,32,11/10/2023,0.57,Chicago
4793938.0,"2BD/2BA w/ gourmet kitchen, private balcony & more",24705990,Rick,Neighborhood highlights,Uptown,41.97106,-87.66777,Room in aparthotel,Hotel room,251.0,3,8/4/2024,0.74,Chicago
4803582.0,Coach house Wicker Park- Bucktown,24267774,Barbara,Neighborhood highlights,West Town,41.90596,-87.67569,Entire guesthouse,Entire home/apt,165.0,32,10/9/2023,1.27,Chicago
4840199.0,Luxe 3BD/2BA with Fireplace and Private Balcony,24705990,Rick,Neighborhood highlights,Uptown,41.97095,-87.66798,Entire serviced apartment,Entire home/apt,339.0,3,10/8/2024,0.32,Chicago
4840753.0,Modern 1BR w/ private balcony and grill,24705990,Rick,Uptown,Uptown,41.97106,-87.66777,Room in boutique hotel,Private room,138.0,3,3/31/2023,0.31,Chicago
4852830.0,Private bedroom in Lincoln Park,597871,Matt,Neighborhood highlights,Lincoln Park,41.91233,-87.65146,Private room in condo,Private room,123.0,3,10/29/2024,2.78,Chicago
1614802.0,"Contemporary, private suite w fireplace",8595700,Carin,Neighborhood highlights,Lake View,41.93455,-87.66141,Entire guest suite,Entire home/apt,68.0,4,3/2/2025,2.97,Chicago
1620098.0,Bedroom + apartment in Lincoln Park,8619275,Leszek,Neighborhood highlights,Lincoln Park,41.92817,-87.64282,Entire serviced apartment,Entire home/apt,140.0,1,10/27/2024,0.59,Chicago
1663673.0,iKlektik House Chicago / Cardinal,8813383,Mindy + Tony,Neighborhood highlights,West Town,41.89322,-87.68572,Entire rental unit,Entire home/apt,97.0,2,2/24/2025,3.2,Chicago
